owner,groupId,totalAmount
0xA85C9e5989a1421AaDd6289f97A66a172D1b0245,201,4000000.00000000
0x159C8D3ba218DBc974037E3c3b97c09E8F7f038B,201,4000000.00000000
0x2cb0F00D8E6955D7C23AcCE8b81630b77cB9aa57,201,4000000.00000000
0x19f8DDB6e2D21A13D4a152AB32E06bDF8a766Bb1,201,4000000.00000000
0xa204071aFE7a503E28145BfEe72F45b3FBFDe6b2,201,4000000.00000000
0xEA0D1F3cE13Fa7bEb62fB7185A395CAFF80b627e,201,4000000.00000000
0xA57E61fba6775Fc063195301743527cA1d36FCc1,201,4000000.00000000
0x055F389483f470CeeeD52aA31E66b7fE2b9594ec,201,4000000.00000000
0x4BCcc7D0e0b9A3743939c0c430E66a1C0E27E9Aa,201,4000000.00000000
0xAcF33Bd10215DaCe32e1D3CFD4f58E2F43CC2DA2,201,4000000.00000000
0x055F389483f470CeeeD52aA31E66b7fE2b9594ec,201,4000000.00000000
0x8C41A922194cE7939f0fB7be4136d0F38CC1e8Ea,201,4000000.00000000
0x43E312447Eb5DB2A351918007036710eFc72fA66,201,4000000.00000000
0x88Cf1f356Ee75F5A3D02D3219FCFc2DBBb40cba3,201,4000000.00000000
0x46481fF62170365B64F09b36aff1Ae4c3B38A1fc,201,3999999.00000000
0xfF0b09dCA8aadf033A4A9BA627cF243Ba8B98004,201,3999999.00000000
0x5F4C9d201ff69f467a48576159Ac8f897636Abe8,201,3999764.00000000
0x99B1594b03779C8b88fA1c6eA0Fba5ced78D9B14,201,3998105.00000000
0xfC69CfA38eD951D1E54e72490c53dc6Acf45069d,201,3997370.00000000
0xF56304bC54F662bBB1f5d36d95667DF2A7D5957A,201,3994869.00000000
0xa25DdFc0C1E030c0d3bd449fA7A1a6620C1d6623,201,3960000.00000000
0x322d42B40cF73Cc201bE613756d67DB9985D41b3,201,3952253.00000000
0xd6d164627Dd747398B463E54f3b800c5F934712C,201,3948746.00000000
0x2448C8d82B2b1029deD78d7cD984F23A6CA4CeE1,201,3904000.00000000
0x00AA0948e89C7C1177018Cc5129864b8064AFaC5,201,3880000.00000000
0xF69Ed593EB76b9c94C8BC9D525A44d95a460cC3e,201,3876063.00000000
0xad5d6467C99b9223073379b0ECcbc600A2cE4aD4,201,6240000.00000000
0xfA6b0DF54dE415FF96281421e3802E822d3b172F,201,3836400.00000000
0x442cE31D7C9789b16DC995aF1f0D48b240c92FC2,201,3825654.00000000
0x1882dda652245c643ba8a45fee1a28c39304b31d,201,3800001.00000000
0x4775a3A7d16850ee6fC1Ea715bbAb14E80AbfE8B,201,3791566.00000000
0x19f49f3E4093F5c71E6c00728D4Fb66A7A7892b0,201,3790334.00000000
0x82E1E27448788c6c818a0b4c43fA1817b9c78EF2,201,3773566.00000000
0xe3e42Dfc7b7ef273c74e262c335FF93968Ec7846,201,3766946.00000000
0x7092756Df1A07a68cad047bb2EacbF24aEE5E8EA,201,3766666.00000000
0xcE2196239c6bE64CCC41DAb95B14d36Bf2f1df95,201,3761666.00000000
0x105FDe35835E1EBe1B129Ad905d0d2647703c781,201,3728689.00000000
0x59CB9b290bC3dc61d10Eab9Fe80f9D1709C537fa,201,3647186.00000000
0x4B898F850933f034EDD230e4d6c48Dc5cC51b725,201,3618562.00000000
0xB1c1A0639fb679Bc19511B33edAdf9ae8F7156ae,201,3606666.00000000
0xFb70525ba4496cfa46aafDDf734A6fF41FD06084,201,3600000.00000000
0x04C2371163B6c309925d3b9201552EeA92d43819,201,3600000.00000000
0x7BFb36f4804468a897302b128346A94556F7cA53,201,3518339.30000000
0xd0304C0FF78C660A984732B772EF415e6612b8Be,201,3500666.00000000
0xEaDFa5d04ea115F0731E8Aa3f66c1aE1BC030b0d,201,3471323.00000000
0x1906244390AD767b0b91f6daaa550edbEfa33b9F,201,3371638.00000000
0xff4a4778d5c72726A702995602415857479eAfFa,201,3360000.00000000
0xd776d048FE36F040b65B6510D50aFaB73cbA9E65,201,3360000.00000000
0xD2C0A363E5E826e8FC431505B30CacE1b8e24E83,201,3360000.00000000
0x8F4429ca45f3dD0eD48d32EDa41fC0d0dc3cDAe0,201,3334000.00000000
0x85cFEE219C4e345016c0aABDCFDb376E422Dc70F,201,3334000.00000000
0x6E1bF63de58DF81CefE843f3722831336f541C1f,201,3254000.00000000
0x6996E5fF2c29c2909d96F501274cE0C3A2c5f291,201,3224682.00000000
0x000aF0F8293ff7dD51A8e197c86a53CCE1F6faD8,201,5590000.00000000
0xEceAc554E0C408Dabb1c16da8379e184E44042b1,201,3158000.00000000
0x2eD262292c113507d8160BEd9e5a50FFd23647fa,201,3038355.00000000
0x897F01222d4BEc4355F3D7d6CFFD80D8942F97D1,201,3009904.00000000
0xBC9A8EdB52171777a239397a0A6212f2A63c987a,201,3006048.00000000
0x847B6f21E0947B39F8CEBF8f6C0F51d418d10544,201,2950663.00000000
0x9EFfb880943321E24B21212461D46a97599Ab34F,201,4650000.00000000
0x246E0Ac42f818BC68c9c02E193f962a059D9982A,201,2847000.00000000
0xb7620e1ab4df86A78EcaE73785B2a1C02e6b243E,201,2838653.00000000
0x3F6a0b6faB4359e6b19C9D95C22F31c1b826d520,202,2828621.00000000
0x3C0e1363A99704f26AAf0Ea4427cC1CD6f0AecC9,202,2808264.00000000
0x84B8ef7F5193b5005AeAC80914F604dA7F463e57,202,2802656.00000000
0xb30Ef71F1B407d0D1D26fB71C4dC75DE02464457,202,2800000.00000000
0x80FDE1d9d43adEBf53c71671876558CA4E5C3619,202,2800000.00000000
0x789118575530cd686b90Cb3c96f8DAd938D26F8c,202,2800000.00000000
0xa887c30e421Cd077f9569A5218068469411A75f6,202,2800000.00000000
0x3bAf5d8845b7fa2ad6145c13BDac961F2d6012e4,202,2800000.00000000
0x6541ab1664CA0BcbfD13624b7a799fc1769D116F,202,2800000.00000000
0x065A361388c0f7A23082245DAf19cFaf9Fc62051,202,2800000.00000000
0x05A4BcC5179e13744F4ebF71545416aA4aBe41a7,202,2800000.00000000
0x28937e1849167a1f6D115092C34E36ECDAd1Fa30,202,2777925.00000000
0x1720ecbAF6781559D0C1062E13C44D4f36A4b468,202,2765602.00000000
0x11Bc1E3cf986007270D5A6666762363BEb1F1ab2,202,2706498.00000000
0xea8E2c80c84bD069dEa724f08D87873B6a61d72A,202,2666666.00000000
0x74Ce0181d4986a34ACdda048e1c89ab08b409feC,202,5040000.00000000
0x661CCF6A57B2E2a931b1E9f594e50d8F4f3d3D69,202,2628665.00000000
0xA0877FcAd7704ec6937FBd13684579cDa4bAEA58,202,2600000.00000000
0x644363451e8C02fdbD3dAeF7Cd62AACE2F9Dbc20,202,2600000.00000000
0x406b6259F276Fec475590a04e5337f7FDEC95629,202,2500000.00000000
0x095bDC862B2AAA9B71aF6B8EB304Bd10C1D13800,202,2500000.00000000
0x6d0e244b13b34aE01641db5f4249099DD13Cc76e,202,2403550.00000000
0xb208EE88d5fAb7895a3716B268BbC4ED131E8aa6,202,2400000.00000000
0xFB2952d0968E47A116F267A1CdEA58bF0420978D,202,6400000.00000000
0xc8B913EA2d1dCB1453b51336541D3AbbB056a649,202,2400000.00000000
0x6BB014fA42fb873C2b6D4475f255A0567d099571,202,2400000.00000000
0xf126CDE81B66f3c81e13A60C6877BeeEBC7Fef70,202,2400000.00000000
0x4dD44d9a422C372a7563F96dE2fDfF87cF74fea9,202,2388905.00000000
0xB4cA6477F44358E1262451a4458Fe33E6627eaC5,202,2318030.00000000
0x8cBCfA1972C0ecE025E7484fFDC1BE61e4d6Ee30,202,2313248.00000000
0x630b3509272Ae4201E80d428B2d48194AF8A43B9,202,2300806.00000000
0x32615f4bc07f2Db039172F2541A5153d3316e528,202,2297240.00000000
0x01Bb133158447f9f4BE6d6e91010e5B64449C6AA,202,2287295.00000000
0x5AaB76116808ea34acd6Eb63c79bC0D847b68E63,202,2285710.00000000
0xA042bD9Ebe1255f9c50a6F498Fd44268dD94c9b1,202,2232297.00000000
0x52BD3ab3986842eF59A8cdc55f8fbe5d3AAB0396,202,2200000.00000000
0x3A753e4e8f3c3789d09adD83798F5878269cb17e,202,2200000.00000000
0x26C7D831BBbD6fcD8c4537e0fcDD434618276cCE,202,2159900.00000000
0x6Ce665838456Eec13c7210b26224DAfb8B0963E7,202,2100849.00000000
0x2294388386A66d2f5b1639DC0D7a7d4bFA427c90,202,2100291.00000000
0x5A3E08e71A2fc8eAc57b9Cd4bC2Bf2F528cF3693,202,2090278.00000000
0xC21Ff9091d78DD89795Dc369f0557226f926547e,202,2076301.00000000
0x52C7B7c37D6BE5Bd933e0DbC531Bd55DCFEb85b1,202,2000000.00000000
0xeE3a4B249cf88A95F1749276AD17FA8062da2e73,202,2030760.00000000
0x1afE7dc300244bAE1C04Eb0845c7e17632ddd8d9,202,2029068.00000000
0x3AA233D8aEa4E1a01Ca872f85fcD4eAACe82C4dD,202,2010292.00000000
0x70Be102321767adeE5b6a0C6a4A2c5bc6033288A,202,2006709.00000000
0xa69701c9c55B84C4141F42D08fD3B73Ff4fbD2A1,202,2000000.00000000
0x2E7C5b3798A9a248716814135A241e37A660eC00,202,2000000.00000000
0x5b259aC531B1eE81F6f078f6799A2CDBAD56C7BE,202,2000784.00000000
0x055F389483f470CeeeD52aA31E66b7fE2b9594ec,202,2000000.00000000
0x4C8510D14A4d46Db1bafBC1EC8a6e4dB79f2C396,202,2000000.00000000
0x874E84ebCE9a0178aBc95D24883a5D111D36C028,202,2000000.00000000
0x9f18a31171C70E4e924469B4a751b5c2ca580207,202,2000000.00000000
0x2F7a556aA30e21383E1FcFdBEd9Da888205874Cf,202,2000000.00000000
0xf49C0f0572bBAa1c173752204A078A8d0D1903F2,202,2100000.00000000
0xea3c12AeaCc0C8C0720De3FF7700A6fC62C03C30,202,2000000.00000000
0x353d1dd0EadDF9DE4432Efa0070979bB5e2dd895,202,2000000.00000000
0xE5e93272D283c3A7D1a140D5FB11E2eBc04042A5,202,2000000.00000000
0x055F389483f470CeeeD52aA31E66b7fE2b9594ec,202,2000000.00000000
0x62a3fe1804adc0CB50cb5BDb9614Fa59088A7Fc6,202,2000000.00000000
0xA81837a2a5840aE443c5d51ED59dE287bDE68379,202,2000000.00000000
0xbD31cCF0342e527139A39eb5d82729488dDAD39C,202,2000000.00000000
0x067802F3220731445b9C83709D32b3403b8c35BA,202,1997144.00000000
0xF1C410d18072b525358646BfaEf82582f23879c2,202,1974422.00000000
0xb84EA14F71070cbdcbBE480721472ecAF656B836,202,1973336.00000000
0x099322F5fc860C5a77ef72F0bDB946d18536E1C2,202,1954400.00000000
0xd14198859ad7A24E1C2D2D85ECE457ab380ed20C,202,1938280.00000000
0xF7346aa2aeD062AaB3C4345b9ba26BE892D14984,202,1934428.00000000
0x52Db50D39F1182054ad03C61D714032a46c6993A,202,1905010.00000000
0x0ac0369C33e7418eA15AFd012c574CE3AC9fa1aB,202,1896105.00000000
0xe2C938793a768630579561694D38a4CbF3F3f4fD,202,1869786.00000000
0xD3469d7D9788D69a65eFcaD04f28fa4f75001A0b,202,1838242.00000000
0x6B509C6DB84a1D91c9AFb1dF2bbBEcbe0be6aC48,202,1820126.00000000
0x6541eA9c6F5eF1AF4DfB004CFc4D2d84a3c97944,202,1805811.00000000
0x055F389483f470CeeeD52aA31E66b7fE2b9594ec,202,1803047.00000000
0x04466Aa03EBDf05CD88503a6ceB7E28598f7a85A,202,1800000.00000000
0xD0Ff2bAeA78F1fa77f40168f27f69eD66aa3232f,202,1800000.00000000
0x21F337f22725bEeeA5295fBC433C4fEF90aeCec1,202,1788468.00000000
0xd8E0d9B6B758d35C9878bD503B435E0825807Ec9,202,1764668.00000000
0x7240cB914Ca91F0BEd71785B17B1c3Ad8495BBBa,202,1764500.00000000
0xf17DB4B76913D6717Db211184aBe4453fB85Ea04,202,1761334.00000000
0x9977cC3112C7B1bC32E62A3aE2f09C100aE81D92,202,1760000.00000000
0x7d3632a1e87823D5488974771CC3988439A41032,202,1735863.00000000
0x69AeF421Bf3C6B6B9C2b943D014Fe4A79BC0a00C,202,1700474.00000000
0xCaff1876f1561E457D5286AB70CDc98A81023284,202,1700000.00000000
0x1eD18deC82837E12d1836BC7B931c633D4B21d7e,202,1692320.00000000
0x0682f2C1AF35E81751e8D7018222c72C5613ffB7,202,1692320.00000000
0xF6bb4DE2a6d457c7b6002D2b390d6FC21af2EA1E,202,1680000.00000000
0x4764E5250806f1b808FD50BC2690A0a9b398E566,202,1680000.00000000
0x22AE251AfE1d777cC9B0ce28BDB80B2FD480073f,202,1677500.00000000
0x9E47cFe78Eaae83C46Bb0c05c0b9e594BC65844A,202,1661372.00000000
0x67c556a1063ae8fBEfb6b291ae795bE155286062,202,1644000.00000000
0x8C93b1eAa948Bb745b7CfB2494711129C24b7a24,202,1601000.00000000
0x59D449B2832CF5B99D97CCf91051df244258EDCF,202,1601000.00000000
0x8cc068C200292b76bf720b62150e204B9Ae1B15c,202,1600000.00000000
0x055F389483f470CeeeD52aA31E66b7fE2b9594ec,202,1600000.00000000
0x9215D856ec38532e4bfB17B30F53B13880314eBA,202,1596940.00000000
0xCe9434FF196A1e7d2928883743355402a0C6F5a5,202,1566700.00000000
0x645AEc8e2Ec448c2BA0B5bB62fe1FF27008E90f8,202,1563608.00000000
0x1B4f74A446681Fc78A5e70D57AdDF7475244c965,202,1559574.00000000
0xc83f752aC3A902765a3C6581ec3931ec04C3EF25,202,1539484.00000000
0x61a536FaFd2424136d547B364AC0180112824703,202,1512960.00000000
0xD719F85EaB82010535625058A4e7e477a0381312,202,1502586.00000000
0x4c7AA39B9cc729c7309B166a8A83236562884E80,202,1502586.00000000
0x5F82E1444c6766FD130CCb40f3180012DDCfcBDC,202,1502586.00000000
0xebcB5eef1117C179329ed4254Effe663E3B2fEEB,202,1502000.00000000
0xC03Ae94a5740cb90c8F4e36fd8596985118C61FD,202,2000000.00000000
0xf0067A75e3e5fb6d9aD8e3BbA549C2502Ff060F9,202,1491100.00000000
0x3eEa995a317a9E1eDC2f8e20d915ab801d182d9b,202,1480000.00000000
0xA28faDA9445fD6AB8322F853C4aCaF8d1155f1Fb,202,1460220.00000000
0xd987da2611F99E7A829644BeEF0CEc8dF9d2330C,202,1460219.00000000
0x5FF8023889E171E0F1f30C01477828695781480A,202,1400000.00000000
0xBeb0bb12a5eA4F3B52d0Cc0B8723c537e2051163,202,1448928.00000000
0x381d4de147d4f9Da040fC4273a456a6f3D85ca5A,202,1446780.00000000
0x3aA1916C79EEEDE7fB1672b447cf27b1231d6866,202,1440000.00000000
0x1AFCF174182C90BA2f523378eF248c40e90d614B,202,1440000.00000000
0x36eDaA5a4e3e3B1FFAc33e1f1E63C8f4Ff052E55,202,1433890.00000000
0x33A58b6f8C1336DE1ef909A8C666688dEC4D8932,202,1420362.00000000
0x30D3089bb52386C7a1DC74316F7f158f4a75B4f5,202,1400000.00000000
0x73234AEA8fc20607bAb09AA47bA229Bf717B6fA8,202,1400000.00000000
0xeDD488A95B898Cc21a8e843634cb3128779617AE,202,1394912.00000000
0x5D378349077Bd5F786b071770Bc113C99a4627D6,202,1383454.50904680
0x674F1ed468f81bee82843Ad3AD4a6d5b73BB28cf,202,1365250.00000000
0xdf45d16331Ee365d2bcfCd6343451E6599ceBc13,202,1360000.00000000
0xFB0617c8Da4A3d29bBBd31abAD726454121839dA,202,1344495.00000000
0xb945B0C790F51af459BdcD89A192259479196d3A,202,1303278.00000000
0xbE033a6D34f752A861f392DCF3f0CB61437E268D,202,1300551.00000000
0x03AaCb2078D0c9B185B5048B502b738A8Cd57DDF,202,1288004.00000000
0xB32D2fDc7c4Fb056eD717367a7FBeABb97CCDfee,202,1276621.00000000
0xf2be05a6Ff89b6AA997Efb213C26CADf6F8b173d,202,1256985.00000000
0xB308aE0a7326f8Ab4f6d634444F6fe9976Fae68a,202,1256400.00000000
0x9EFfb880943321E24B21212461D46a97599Ab34F,202,1850000.00000000
0x0fa297B1E827D84cDeb15a85742bC342d576aBe5,202,1240000.00000000
0x055F389483f470CeeeD52aA31E66b7fE2b9594ec,202,1239084.00000000
0x8c91b85c8fcccdfcb2675b452a8ea45265eed3f7,202,1237764.00000000
0xA756DC9039E9e12460D84042c7A487B0A83ECe89,202,1200000.00000000
0xfB23801C22758409931A3B6930A3c4988Ad74346,202,1200000.00000000
0xB7994cF005BE517F82706A993E19d2A81B2fD756,202,1200000.00000000
0xF7901aEbE7f656bB3656597cD74A2F3203162eBa,202,1196359.00000000
0xa0aF4b3D0167820e31E609306f69942Ba1CC8429,202,1195839.00000000
0x30E49D7E390C2b7A33BE355e227Ed02A901B18c6,202,1181220.00000000
0x73c636FbBCAbE49170eB1e09aF1601b76E57C4fd,202,1141578.00000000
0x891F649Df4a76BB0E69FaE36C70EDd8B4aC12705,202,1138746.00000000
0x9ef19b1c321654f6e227e32F87fe9060a7506c94,202,1130000.00000000
0x3eF6Abd4ab2cB5500e40792F4Da13Ac5874d516F,202,1121580.00000000
0xe2C938793a768630579561694D38a4CbF3F3f4fD,202,1121187.00000000
0x2Aa25D3051DC2d07bBC9533F332B4C30fc9Db147,202,1120000.00000000
0x7f8b910dB97666b47FF22E4ef36DFC48A456819f,202,1120000.00000000
0xF13Db49d0De5F9FB6Bee859a3D3792e92bAE10CA,202,1117600.00000000
0xc6e18d6768032EE975756A1306F562CA49766F75,202,1115796.00000000
0xA26Eafff176d67CE3aB2A99Da02009068a856f6A,202,1097784.00000000
0xb98E8E1C2CB49D47285e11E2297f50EDA618d098,202,1090840.00000000
0x16D294Bc40894d1e455E9C7E532f77cAC0a818a0,202,1082863.00000000
0xe6dc684c913311efCe752B6518a84C2130B867d6,202,1068000.00000000
0x454F068152b3b6b85c0073451664BA6b28f3f263,202,1068000.00000000
0xD1A645D78499dDc4d71Bb0fd5F712804b835cda2,202,1014362.00000000
0x2E99D1534b3C29AA94182E776723bE9f5cB1E921,202,1001090.00000000
0xE2B91550b4906c4F129A6BD9cFbf7c08A510D106,202,1001037.00000000
0xB1F7a09558b00eB5b0E54651D55577b111fA4784,202,1000449.00000000
0xB49fab60002CC6F140886163a47A168C6Dd50AA5,202,1000000.00000000
0x91bef759625880eee1DFb5EeE8eA95C50E716AFB,202,1000000.00000000
0x10697a0fBce9736bca47751eecA83efd8d87BA54,202,1000000.00000000
0x59478a41a0ec533ed9052c2a94facbc8b4bca8e3,202,1000000.00000000
0x3333BbcfEc5Af86E14758aC684D01279D9089863,202,1000000.00000000
0xe44A5f9AA0D787d498081465E3ae375B950a382d,202,1000000.00000000
0xcD04a23Da6F8ad0a876E74Ae6158AE0ac1b2e722,202,1000000.00000000
0x93781fd59405919F7a839883A6D3d94Ef35CA34E,202,1000000.00000000
0xb11171351e638cB4B7c49EC52f9FdA3EA1f363e4,202,999998.00000000
0xAb3260F159c404632A70CeD0f0a4A3E510BB56c6,202,991240.00000000
0xe5edFe0e968bf5dad6D023814989b536C0875676,202,977216.00000000
0xb1284Be47F90de4F02c3F6901280F81CaA49509f,202,960000.00000000
0xB2ca6F59BeFDf33548444A1378339e68fF6A35e3,202,941893.00000000
0xa39c9DA3e4Fb2bf86c54568f9e2101BfCb2e57F4,202,932293.00000000
0x22afA74b4908890fE6A91A00F36046f11200d8E1,202,932247.00000000
0x64d2167492c4D3A1Fd472A6027341acfB053c494,202,920000.00000000
0x055F389483f470CeeeD52aA31E66b7fE2b9594ec,202,911660.00000000
0x96Fc0a788BdBBD806e1B5439F3d21DD7c44570E3,202,904700.00000000
0x5B94B50AE998d00923BB45D3434795891a474E3d,202,904178.00000000
0xF7f0fC40bcEF77185884F7aD6Ab596304d3b8C68,202,900248.00000000
0x54Dc1949111c3DA945f17344EAD2B55FD38920a5,202,900000.00000000
0x9Df7b32D8D3F9a8C105a6Ae26b03C8C17E3eb609,202,894088.00000000
0xf7E432D583384bF27758528C1D376b5F3Ad7DCE6,202,893880.00000000
0xA5ad844399CB9A76ffDf22A6eBbF9C06aA8778a0,202,858966.00000000
0xc9CB9bcd55835168aC3Ff40dfbFb45996EA6f040,202,856060.00000000
0x9340244874C4E5388dABBB05A0cd023f65c5FAaf,202,856060.00000000
0x42388cEbAA3884c5471915583DbBE8eE8955FfA3,202,851620.00000000
0x7e0c4feFF3Ae51033493226bEeA0223602c42CD8,202,849655.00000000
0x7A80AE8cd0d2629c9C9B2342606025D1077d09b6,202,849412.00000000
0xEd1daeE1F4F2e69eBF96C04aaF7C461e4acc9fe8,202,847152.00000000
0x846a27645668917F41869c13Fe2440368451787a,202,844000.00000000
0x4F56Ecb7287651AE5379347c31b8C7Ce329b5c11,202,841595.00000000
0xC1EBAa64e6FA7d9CB2552964eD61A676fc7e11d7,202,833168.00000000
0xf7e1Ec325d795Aa84d5aE7246E693625ad719dD0,202,832190.00000000
0x6fAc874b9dF706c5E73A0e758858F99E37Ca240b,202,816662.00000000
0x78ffC49C2910889E01DdF27DDB7214bc4F4a99Bd,202,804071.00000000
0xE650E1A515ef155Ea06CaE3f2D9F0005D80c387a,202,802932.00000000
0xfB474BF5A0E589944bE124398002b45750999C55,202,800764.00000000
0x665862f4440bc87095ac9eb81F642B5F0f2d06BA,202,800034.12206250
0x468666be648b90fc6c61038a5A3519EBAFC6Be2f,202,800000.00000000
0x45fA7c8b001CA310e92605C06b4053511364AEEf,203,800000.00000000
0xCC4C91A2DB50F75d043527985eE65664BfAA4C37,203,800000.00000000
0x8aE17B34603F6C71e085368F3937b0c8C84AdF86,203,1000000.00000000
0x46ccb98E2966c8D24cd01A4625665c8b4994D96d,203,800000.00000000
0xEf254acb018C0856789E15D95e4ac10D07E626b1,203,800000.00000000
0xBcA41AF9409BD696AeDF99a5F727eC9Aec687188,203,800000.00000000
0x0f8e7d2b0F7644CD3a26803b1287715A2B89962D,203,1600000.00000000
0xE580d2F18cfa2663319187Cbf814E57C2825362b,203,799999.00000000
0x0BD44733071e404dF42e730367c8ACf9682798BD,203,799689.00000000
0x70c4Ed495b17A15D2a7ee1C5eEdd023Bc4E0AE17,203,785600.00000000
0x3F3C6dB683240078A0fCF57Dbc8ef4290a980dB9,203,782572.00000000
0xd0b11a1893Ffafa9a61450836F47C5e95cfE930D,203,771340.00000000
0x673bB12c2B94a0Fdb5297a7155dA2f629938a244,203,768188.00000000
0x2FB360C1e1f0e19aE3C91435db461Fa5bb4D260C,203,758066.00000000
0x73fA1cadE9E7531Fb7ec4E440cCCbb5999411C73,203,751746.00000000
0xc25A0bF149E13656e73A3E7ef9EdFBa261b082BB,203,751294.00000000
0x44a49c3aAD857aE997b151C76BF062189A5f2c66,203,750367.00000000
0xB49dc24F2Bce08AA03790Cf6149274FcB789C376,203,747586.00000000
0x6732E99a3Ca4C60a4f64EE18754386b44345AE21,203,735374.00000000
0x3D2afC0b62079130eBe605Cb775dfd118ACF5fED,203,728608.00000000
0x2706ff40E2F7b24B4bBf097117008b1A476685DB,203,720000.00000000
0x33EeF90b14807556C9D108eA94D406f55Be66E5a,203,718038.00000000
0xb220140aF00cbaD3e2372B6191dE38b818FC611E,203,716107.29931470
0xceA9EA4f95b44CEC1d10C86876EEDCA597D2F9F5,203,706143.00000000
0xe110B95A2703F141F2b220A10B9260cfD105EFf1,203,693242.00000000
0x887072De825a432632C68435b60499DC0C462Fd3,203,689991.00000000
0xc8bef6B1473481e1F7147eF33c61a677A5e41359,203,687511.00000000
0x527037A20F9aFF4da2DC72c2A750601f2dcB9668,203,673081.00000000
0xaC0FDb5Fff27Ee93d11C1E024ceF6FcEDaAb8E72,203,671748.00000000
0xB385e6C4BB6d36672181DFF78533c26E75c3912f,203,671515.00000000
0x784988EEffDEaD79d2d78dF0F4123A2b22dB6e13,203,667000.00000000
0x89186c8c0aC1a5F38567fA7638Ad0F87d7C12774,203,666666.00000000
0x221Ec7Ac5Db9BFdeB765354aB457902D4bb61Cdc,203,660000.00000000
0x42fb6B93f2aCE8f81CEaD04139988bFC233844b9,203,650000.00000000
0xB07eDd13B18557Ed9C6e97B96703d1dab33A464a,203,649884.00000000
0x8C46e7c456a77500f3c9e3df544Fa5f62D6a7576,203,642000.00000000
0xae1375914A08cF3255D7F71D018b1c78B02eDd98,203,640000.00000000
0x0890d67f6d150bd827af6b6443b18056c8f9bbef,203,633451.00000000
0xe2299D63997Db5cA13789A74B0583D09BeCC8Ce9,203,627386.00000000
0xF6041d95eca84CA80b0590209DCFE2dE72D34A44,203,618665.00000000
0xBC76eEdb2f84BB8C511d4daCB70C71A14CAeE8B5,203,610240.00000000
0x5157C44f38dAF79c06ea144dEA50B611c9649806,203,609888.00000000
0xBF37249544e842F47081D37760Dd767e1A4fE9e9,203,602571.00000000
0x917AB328863749a08987564Ac42d721f5E82f63f,203,1200000.00000000
0x055F389483f470CeeeD52aA31E66b7fE2b9594ec,203,600000.00000000
0xf3c1496C9180e76d1a1ADc8E356A474a2f93da41,203,600000.00000000
0xEAb8C949eED8387B68Cf94AFB32337E24C53011D,203,600000.00000000
0x8186719536170F9e161DE1D4a00D9d45455cc9c9,203,590999.00000000
0x055F389483f470CeeeD52aA31E66b7fE2b9594ec,203,589564.00000000
0x258FF72b958a41d1CC5d03c65b43C5677ef84CBF,203,572795.00000000
0x281c68BdeF688f29dE0F1F9B0f43A62B7E3C90Fb,203,571349.00000000
0x1D40Fa2017AB665C9DA702cD2dfa3ce0641b40Af,203,563810.00000000
0xB2531eb03b8005C2F57eeD9C88b09C5F96b7CC78,203,560790.00000000
0xbBb21A4150Bd8A4b7fc536496D19af2756936AA2,203,560357.00000000
0x1432Bd9f6648BDE1937B9810D88817cD7AffeB29,203,560000.00000000
0x055F389483f470CeeeD52aA31E66b7fE2b9594ec,203,559439.00000000
0x310df6243c61173603Fc948B8b93Cb7F9dE51625,203,555545.00000000
0x8d9b74a07c7d31c8cd02c58222ffcd45e7507002,203,555335.00000000
0x67c13DbCb2Ee2be667d63E2FA475cd7aF1A72D20,203,554612.00000000
0xcda649492ACe2AAbdc29BC5A60e4A7AFc5074926,203,554578.00000000
0x6b28a03ECA223dd9dF1e27c293444BfC6a9069e2,203,530643.00000000
0x5B05db1Fcf400C1F0884D6AFdDa089aC5F5B1cf4,203,529998.00000000
0xd3c82344306de5558fB6Cc7e18593A729f844dEc,203,526288.00000000
0x41e4a03f459F58B5c43300A6059a4F8361ABBC77,203,524899.00000000
0xaFA4FC97A33e1A68635d9EBcFA0cA53E40a4e482,203,520000.00000000
0xDf4644F0D5A9853881dcD7466A597989716983Ba,203,518528.00000000
0x217Bc9db6A351Ca799249050E04e87B00766e991,203,515331.00000000
0xd4601Fa0beAf7254586921E81c689C5d186438F9,203,513400.00000000
0x846a27645668917F41869c13Fe2440368451787a,203,500000.00000000
0x533eb3165BbA61Ad39B81f54041dCa9F095403BD,203,500000.00000000
0x55d398326f99059fF775485246999027B3197955,203,4500000.00000000
0x55a3C88E6575FF194B53c3689A723aC4592c28D1,203,499217.00000000
0x1b883196c6E39A14375d796aC180BFEC127F5490,203,487000.00000000
0x76b9F2A4eeacF4a46aBffA638dF51F88aa5a71a5,203,486401.00000000
0xe4BebA510fa3381E55B200C7249A2370f8456f78,203,484752.00000000
0x03CaF54329548da2aeDf51BE84575f9EE2DAA0e2,203,484000.00000000
0x3A869Acaa5425355D6dDe8B69554151457c8E193,203,482274.00000000
0x773B404aa22fd4712381551eE1fb966f18E0a9E4,203,480000.00000000
0x8c42f8d9A4D956e225a3C912d5b68574E2a4c40D,203,480000.00000000
0x5dAb95f1D7966acCbfD7Ca01cA959A211CAD3a94,203,480000.00000000
0x6651465999253903cc5ae23EdCcA598D3907D310,203,480000.00000000
0x7646f065A5f6Ea85D4a1033B335a9694785716c3,203,480000.00000000
0x9758bd429ef45D2A054192318BBb156b7D04d26b,203,480000.00000000
0x55b903201C2DE43e2d891fA8A9048Ac8dB074891,203,480000.00000000
